10000, 43765800
10408, 42505000
10833, 42092300
11276, 41961100
11736, 42062900
12215, 42277900
12714, 44886900
13234, 48547600
13774, 52928900
14337, 53349900
14922, 55384100
15532, 57420100
16166, 65175400
16827, 62455500
17514, 66265500
18229, 70398600
18974, 70913100
19749, 74383600
20556, 71428800
21395, 75508800
22269, 80532600
23179, 79462900
24125, 77706500
25111, 78715800
26136, 82048600
27204, 81415200
28315, 85110400
29472, 83949400
30675, 85719000
31928, 92657300
33232, 94498300
34590, 93306400
36003, 94752900
37473, 93540500
39004, 95503700
40597, 91316900
42255, 96838000
43981, 94185000
45777, 92669700
47647, 97527700
49593, 94950500
51619, 102035000
53727, 94889800
55921, 95705200
58205, 105020800
60583, 95469700
63057, 98602100
65633, 102034300
68313, 96686500
71104, 100758400
74008, 97356900
77031, 100846200
80177, 101354200
83452, 102504900
86860, 102534800
90408, 104492300
94100, 104395000
97944, 107073200
101944, 101678600
106108, 99380700
110442, 114207500
114953, 100083100
119648, 101814600
124535, 100946000
129622, 103251900
134916, 104743100
140426, 107865800
146162, 105942100
152132, 108380500
158345, 102826800
164813, 106679700
171544, 105087400
178551, 104462700
185844, 106143100
193434, 105948200
201335, 108244200
209558, 111647400
218118, 104033100
227026, 110164200
236299, 108004600
245950, 108135600
255996, 106955800
266452, 111425000
277335, 104482600
288662, 107498900
300452, 109420100
312724, 106834900
325497, 107175700
338792, 105963800
352629, 112542200
367032, 116174800
382023, 110582200
397626, 110069400
413867, 116763400
430771, 111421700
448365, 111738200
466678, 115705000
485739, 117265900
505579, 114630900
526229, 117826800
547722, 115745600
570093, 123947600
593378, 118812400
617614, 121013300
642840, 116567200
669096, 111912100
696424, 119565700
724869, 121086500
754476, 119335500
785291, 125242000
817366, 114713600
850750, 114070700
885498, 119336400
921665, 116861400
959310, 120470400
998492, 122501600
1039274, 122624200
1081722, 113789300
1125904, 120418300
1171890, 115745000
1219755, 118016700
1269574, 115898400
1321429, 125428500
1375401, 116965400
1431578, 120707200
1490049, 125126700
1550909, 123711400
1614254, 125158100
1680186, 116159700
1748812, 123356000
1820240, 120077100
1894586, 125919000
1971968, 122360700
2052511, 126202600
2136344, 133435400
2223600, 124189600
2314421, 130180600
2408951, 132086600
2507342, 127520800
2609752, 133538300
2716344, 143367500
2827290, 134156000
2942768, 146376300
3062962, 137129900
3188065, 144440900
3318279, 148547600
3453810, 142132500
3594877, 156385100
3741706, 152795200
3894532, 150322600
4053600, 148363400
4219165, 159395400
4391492, 144079700
4570858, 155510200
4757550, 158857300
4951867, 163545700
5154120, 151636600
5364635, 160616800
5583747, 159032700
5811809, 159892300
6049186, 148705900
6296259, 151747800
6553423, 158535600
6821090, 165366100
7099690, 180166600
7389669, 185254500
7691492, 143315300
8005643, 162152400
8332625, 165693900
8672962, 178086000
9027200, 174235700
9395906, 179301800
9779671, 203713600
10179111, 152698100
10594866, 159993700
11027602, 163861000
11478012, 167826700
11946819, 180712000
12434774, 188785600
12942659, 190045800
13471288, 201130500
14021508, 210161800
14594201, 213554900
15190285, 157202500
15810716, 159307000
16456488, 175755400
17128635, 173892000
17828235, 187980500
18556410, 190297400
19314327, 189439800
20103199, 201023100
20924293, 212307500
21778923, 226575500
22668459, 223629600
23594328, 237576500
24558012, 244417900
25561058, 253469200
26605071, 264698700
27691727, 272787400
28822765, 295364900
