2, 13774, 7737600
2, 14922, 7586300
2, 16166, 8016000
2, 17514, 7174200
2, 18974, 6645600
2, 20556, 7427900
2, 22269, 8016500
2, 24125, 7242700
2, 26136, 6630600
2, 28315, 6683900
2, 30675, 6646300
2, 33232, 6624400
2, 36003, 6632800
2, 39004, 6651100
2, 42255, 6681200
2, 45777, 6677700
2, 49593, 6661900
2, 53727, 6633300
2, 58205, 6636500
2, 63057, 7974400
2, 68313, 9017700
2, 74008, 7098300
2, 80177, 6642800
2, 86860, 7614900
2, 94100, 7322200
2, 101944, 7374600
2, 110442, 7226600
2, 119648, 6727800
2, 129622, 6621600
2, 140426, 6617700
2, 152132, 6686600
2, 164813, 6637700
2, 178551, 9441600
2, 193434, 9834800
2, 209558, 8972500
2, 227026, 8571200
2, 245950, 8115800
2, 266452, 9846200
2, 288662, 8142300
2, 312724, 9275700
2, 338792, 10292900
2, 367032, 8402500
2, 397626, 7552800
2, 430771, 7594200
2, 466678, 7878100
2, 505579, 8085200
2, 547722, 8294200
2, 593378, 7307700
2, 642840, 7123100
2, 696424, 9112500
2, 754476, 7280100
2, 817366, 7738700
2, 885498, 7187600
2, 959310, 8034200
2, 1039274, 9258900
2, 1125904, 8441900
2, 1219755, 7328900
2, 1321429, 9445700
2, 1431578, 7610500
2, 1550909, 9236100
2, 1680186, 8314200
2, 1820240, 8762500
2, 1971968, 7884400
2, 2136344, 11698700
2, 2314421, 10956900
2, 2507342, 8175300
2, 2716344, 11891100
2, 2942768, 11437600
2, 3188065, 12531300
2, 3453810, 12931500
2, 3741706, 15504700
2, 4053600, 14718600
2, 4391492, 13424600
2, 4757550, 14564500
2, 5154120, 13855000
2, 5583747, 14316900
2, 6049186, 13569800
2, 6553423, 13391300
2, 7099690, 13293000
2, 7691492, 10818600
2, 8332625, 14433900
2, 9027200, 13176500
2, 9779671, 13973600
2, 10594866, 11474500
2, 11478012, 11714200
2, 12434774, 15767900
2, 13471288, 17845500
2, 14594201, 16038600
2, 15810716, 12728100
2, 17128635, 15600900
2, 18556410, 21101700
2, 20103199, 21236400
2, 21778923, 23482400
2, 23594328, 23070700
2, 25561058, 24556600
2, 27691727, 24425700
3, 10000, 5773500
3, 10833, 5126700
3, 11736, 5004100
3, 12714, 5334400
3, 13774, 4814700
3, 14922, 4956100
3, 16166, 5050700
3, 17514, 5163000
3, 18974, 4921600
3, 20556, 4926400
3, 22269, 5192200
3, 24125, 4971300
3, 26136, 4919600
3, 28315, 5081900
3, 30675, 4942500
3, 33232, 4920300
3, 36003, 4947400
3, 39004, 4989600
3, 42255, 4930700
3, 45777, 5029300
3, 49593, 5015900
3, 53727, 4548100
3, 58205, 4876000
3, 63057, 5013400
3, 68313, 4851700
3, 74008, 4707900
3, 80177, 4582500
3, 86860, 4916700
3, 94100, 4822800
3, 101944, 4529000
3, 110442, 6117300
3, 119648, 5989000
3, 129622, 4662600
3, 140426, 4964400
3, 152132, 4864400
3, 164813, 4590800
3, 178551, 4693100
3, 193434, 5422800
3, 209558, 5637500
3, 227026, 4464100
3, 245950, 5001600
3, 266452, 4644900
3, 288662, 5559500
3, 312724, 5335100
3, 338792, 5103000
3, 367032, 4926700
3, 397626, 5120600
3, 430771, 5426600
3, 466678, 4611300
3, 505579, 4918400
3, 547722, 4932700
3, 593378, 5394600
3, 642840, 5099200
3, 696424, 5244300
3, 754476, 4609300
3, 817366, 4844000
3, 885498, 4824500
3, 959310, 8493400
3, 1039274, 6240200
3, 1125904, 5351900
3, 1219755, 4976700
3, 1321429, 4932200
3, 1431578, 7179600
3, 1550909, 6542600
3, 1680186, 5882400
3, 1820240, 7097600
3, 1971968, 6177900
3, 2136344, 7022200
3, 2314421, 6034000
3, 2507342, 6313300
3, 2716344, 8790500
3, 2942768, 7318600
3, 3188065, 9501800
3, 3453810, 10111400
3, 3741706, 11332800
3, 4053600, 9937100
3, 4391492, 10845300
3, 4757550, 16321100
3, 5154120, 11733900
3, 5583747, 13206100
3, 6049186, 11545100
3, 6553423, 11282800
3, 7099690, 13959800
3, 7691492, 11532300
3, 8332625, 12158400
3, 9027200, 12626200
3, 9779671, 14564200
3, 10594866, 11864600
3, 11478012, 14174300
3, 12434774, 25958000
3, 13471288, 27268900
3, 14594201, 20544700
3, 15810716, 11522900
3, 17128635, 11716300
3, 18556410, 11779100
3, 20103199, 13590500
3, 21778923, 14476700
3, 23594328, 17073900
3, 25561058, 18981600
3, 27691727, 22939900
4, 10000, 3664000
4, 10833, 3955600
4, 11736, 3208900
4, 12714, 3852000
4, 13774, 3966600
4, 14922, 3807400
4, 16166, 3803200
4, 17514, 3873800
4, 18974, 4095300
4, 20556, 3807700
4, 22269, 3801800
4, 24125, 4023100
4, 26136, 4308700
4, 28315, 3972200
4, 30675, 3798800
4, 33232, 4141300
4, 36003, 4447600
4, 39004, 3950900
4, 42255, 4063700
4, 45777, 4421800
4, 49593, 4625000
4, 53727, 4187800
4, 58205, 4206200
4, 63057, 4348200
4, 68313, 4648400
4, 74008, 4947400
4, 80177, 5937900
4, 86860, 7318500
4, 94100, 4418200
4, 101944, 3979700
4, 110442, 4396400
4, 119648, 5224000
4, 129622, 5737600
4, 140426, 7463300
4, 152132, 5032500
4, 164813, 4336300
4, 178551, 3954900
4, 193434, 5354700
4, 209558, 4009800
4, 227026, 3692100
4, 245950, 3922500
4, 266452, 3818100
4, 288662, 3661900
4, 312724, 3673700
4, 338792, 3740400
4, 367032, 3726900
4, 397626, 3819600
4, 430771, 3930400
4, 466678, 3976800
4, 505579, 3984300
4, 547722, 3928000
4, 593378, 4040700
4, 642840, 4020800
4, 696424, 4047900
4, 754476, 3933100
4, 817366, 4058700
4, 885498, 4022900
4, 959310, 4318400
4, 1039274, 4067500
4, 1125904, 3738000
4, 1219755, 3707600
4, 1321429, 3709500
4, 1431578, 4970000
4, 1550909, 4055800
4, 1680186, 3993600
4, 1820240, 4684200
4, 1971968, 4886700
4, 2136344, 4878800
4, 2314421, 4765500
4, 2507342, 5748500
4, 2716344, 5441900
4, 2942768, 5581100
4, 3188065, 9714300
4, 3453810, 12663600
4, 3741706, 10567600
4, 4053600, 9726300
4, 4391492, 9772000
4, 4757550, 10147900
4, 5154120, 9554400
4, 5583747, 9908000
4, 6049186, 9964500
4, 6553423, 11280300
4, 7099690, 11374900
4, 7691492, 10412400
4, 8332625, 10577700
4, 9027200, 12437400
4, 9779671, 14943600
4, 10594866, 12599400
4, 11478012, 11580700
4, 12434774, 12265400
4, 13471288, 14421500
4, 14594201, 15968500
4, 15810716, 10339100
4, 17128635, 11513000
4, 18556410, 11955500
4, 20103199, 13284300
4, 21778923, 14634200
4, 23594328, 18792700
4, 25561058, 19016700
4, 27691727, 19162400
5, 10000, 2869200
5, 10833, 2892000
5, 11736, 2913900
5, 12714, 3191200
5, 13774, 2690900
5, 14922, 2708400
5, 16166, 3104500
5, 17514, 2675100
5, 18974, 2679100
5, 20556, 3325500
5, 22269, 3362500
5, 24125, 3533500
5, 26136, 2693000
5, 28315, 2748100
5, 30675, 2943100
5, 33232, 2703400
5, 36003, 2908700
5, 39004, 3076700
5, 42255, 2643600
5, 45777, 3137000
5, 49593, 2754700
5, 53727, 2834500
5, 58205, 2758200
5, 63057, 3111800
5, 68313, 3169100
5, 74008, 2895600
5, 80177, 3136600
5, 86860, 3259700
5, 94100, 3835200
5, 101944, 4372300
5, 110442, 2948000
5, 119648, 2986200
5, 129622, 2919400
5, 140426, 3210700
5, 152132, 3190000
5, 164813, 3041900
5, 178551, 2901800
5, 193434, 2938300
5, 209558, 3120000
5, 227026, 3434700
5, 245950, 3539400
5, 266452, 2750200
5, 288662, 2717500
5, 312724, 2961300
5, 338792, 3051600
5, 367032, 3228600
5, 397626, 3751700
5, 430771, 3680600
5, 466678, 4094100
5, 505579, 4042300
5, 547722, 4156000
5, 593378, 4089700
5, 642840, 4148300
5, 696424, 4183500
5, 754476, 4295100
5, 817366, 4159500
5, 885498, 4237400
5, 959310, 4181600
5, 1039274, 3839700
5, 1125904, 3886000
5, 1219755, 4263400
5, 1321429, 4038700
5, 1431578, 3916700
5, 1550909, 3982500
5, 1680186, 3945000
5, 1820240, 4278600
5, 1971968, 4384500
5, 2136344, 5551100
5, 2314421, 7723000
5, 2507342, 15491000
5, 2716344, 43850500
5, 2942768, 18535100
5, 3188065, 27040600
5, 3453810, 22128700
5, 3741706, 21287400
5, 4053600, 8452100
5, 4391492, 9878400
5, 4757550, 9747100
5, 5154120, 10003400
5, 5583747, 9799900
5, 6049186, 9114000
5, 6553423, 11343100
5, 7099690, 10853600
5, 7691492, 12213300
5, 8332625, 11247100
5, 9027200, 13206900
5, 9779671, 12659800
5, 10594866, 9680600
5, 11478012, 10228100
5, 12434774, 10879000
5, 13471288, 13906200
5, 14594201, 15236200
5, 15810716, 10277400
5, 17128635, 11175600
5, 18556410, 12202600
5, 20103199, 14861700
5, 21778923, 18342600
5, 23594328, 17703800
5, 25561058, 18992800
5, 27691727, 18821700
6, 10000, 2396800
6, 10833, 2617100
6, 11736, 2241600
6, 12714, 2261300
6, 13774, 2488500
6, 14922, 2463300
6, 16166, 2450800
6, 17514, 2874000
6, 18974, 3148600
6, 20556, 2600400
6, 22269, 3340000
6, 24125, 2865100
6, 26136, 2707400
6, 28315, 3776700
6, 30675, 4004500
6, 33232, 3097000
6, 36003, 3067000
6, 39004, 2446900
6, 42255, 3802000
6, 45777, 3040400
6, 49593, 2992500
6, 53727, 2667200
6, 58205, 2191300
6, 63057, 2228900
6, 68313, 3126600
6, 74008, 2605200
6, 80177, 2605900
6, 86860, 2540400
6, 94100, 2231200
6, 101944, 2227900
6, 110442, 2647800
6, 119648, 2839600
6, 129622, 2343700
6, 140426, 2519900
6, 152132, 2210600
6, 164813, 2213800
6, 178551, 2399900
6, 193434, 2648900
6, 209558, 3545500
6, 227026, 3099100
6, 245950, 3027400
6, 266452, 3282900
6, 288662, 2361500
6, 312724, 2468800
6, 338792, 4029300
6, 367032, 5134000
6, 397626, 5132200
6, 430771, 4474000
6, 466678, 4667700
6, 505579, 3981700
6, 547722, 4446300
6, 593378, 3918500
6, 642840, 4214900
6, 696424, 4338600
6, 754476, 4879100
6, 817366, 4325000
6, 885498, 4200500
6, 959310, 4250500
6, 1039274, 3978500
6, 1125904, 4326300
6, 1219755, 4373200
6, 1321429, 4310000
6, 1431578, 4010500
6, 1550909, 4543000
6, 1680186, 4397300
6, 1820240, 4582400
6, 1971968, 6910500
6, 2136344, 4868700
6, 2314421, 4607600
6, 2507342, 6946900
6, 2716344, 5786000
6, 2942768, 8505500
6, 3188065, 9274200
6, 3453810, 11276400
6, 3741706, 7593500
6, 4053600, 11201200
6, 4391492, 8489500
6, 4757550, 10889300
6, 5154120, 11740500
6, 5583747, 10604200
6, 6049186, 10374300
6, 6553423, 12766200
6, 7099690, 13085900
6, 7691492, 10070200
6, 8332625, 12681700
6, 9027200, 14510700
6, 9779671, 15917000
6, 10594866, 10906800
6, 11478012, 12175000
6, 12434774, 14462500
6, 13471288, 15181900
6, 14594201, 16064500
6, 15810716, 12678300
6, 17128635, 10966900
6, 18556410, 13559000
6, 20103199, 14570100
6, 21778923, 16838300
6, 23594328, 17422600
6, 25561058, 18651900
6, 27691727, 18793500
7, 10000, 2186100
7, 10833, 2094100
7, 11736, 2092900
7, 12714, 2115800
7, 13774, 2113500
7, 14922, 2135000
7, 16166, 2375600
7, 17514, 2106100
7, 18974, 2514800
7, 20556, 2192900
7, 22269, 2146100
7, 24125, 2142900
7, 26136, 2142200
7, 28315, 2138400
7, 30675, 2282800
7, 33232, 2210700
7, 36003, 2131700
7, 39004, 2144500
7, 42255, 2137900
7, 45777, 2367200
7, 49593, 2133600
7, 53727, 2164000
7, 58205, 2730600
7, 63057, 2224500
7, 68313, 2146700
7, 74008, 2372800
7, 80177, 2149100
7, 86860, 2136800
7, 94100, 2137100
7, 101944, 2591000
7, 110442, 2200900
7, 119648, 1901800
7, 129622, 1922300
7, 140426, 1910600
7, 152132, 1907000
7, 164813, 1911500
7, 178551, 2413000
7, 193434, 3037500
7, 209558, 2726100
7, 227026, 2613200
7, 245950, 2952300
7, 266452, 2548500
7, 288662, 2426700
7, 312724, 2527800
7, 338792, 2691200
7, 367032, 3424700
7, 397626, 3646500
7, 430771, 3750000
7, 466678, 4404200
7, 505579, 4415400
7, 547722, 4381900
7, 593378, 4414000
7, 642840, 4553900
7, 696424, 4454200
7, 754476, 4406100
7, 817366, 4610500
7, 885498, 4782500
7, 959310, 4044100
7, 1039274, 3795300
7, 1125904, 4093600
7, 1219755, 4434800
7, 1321429, 4417300
7, 1431578, 4373900
7, 1550909, 4542900
7, 1680186, 4242300
7, 1820240, 4364600
7, 1971968, 4536300
7, 2136344, 4693100
7, 2314421, 4405100
7, 2507342, 4531900
7, 2716344, 5168100
7, 2942768, 5226700
7, 3188065, 5074600
7, 3453810, 7935900
7, 3741706, 9874800
7, 4053600, 7037500
7, 4391492, 6460400
7, 4757550, 8479800
7, 5154120, 7257400
7, 5583747, 8390200
7, 6049186, 7822000
7, 6553423, 8962800
7, 7099690, 9799900
7, 7691492, 8688000
7, 8332625, 9606500
7, 9027200, 10505000
7, 9779671, 11565000
7, 10594866, 9621900
7, 11478012, 10256700
7, 12434774, 13879400
7, 13471288, 12546300
7, 14594201, 13291600
7, 15810716, 9636000
7, 17128635, 10232700
7, 18556410, 13402900
7, 20103199, 15609000
7, 21778923, 15269900
7, 23594328, 16188000
7, 25561058, 17420400
7, 27691727, 18488900
8, 10000, 1849600
8, 10833, 1923400
8, 11736, 1761400
8, 12714, 2006200
8, 13774, 1975600
8, 14922, 2111200
8, 16166, 2118200
8, 17514, 2143400
8, 18974, 2116400
8, 20556, 2116200
8, 22269, 2119200
8, 24125, 2141200
8, 26136, 2113300
8, 28315, 2113500
8, 30675, 2110800
8, 33232, 2110800
8, 36003, 2108200
8, 39004, 2111500
8, 42255, 2108500
8, 45777, 3151200
8, 49593, 2049800
8, 53727, 2106400
8, 58205, 2099900
8, 63057, 2107700
8, 68313, 2110000
8, 74008, 2105100
8, 80177, 2398700
8, 86860, 2036100
8, 94100, 1945900
8, 101944, 1962500
8, 110442, 3290500
8, 119648, 1966900
8, 129622, 1947300
8, 140426, 1940600
8, 152132, 2016200
8, 164813, 1945100
8, 178551, 1934300
8, 193434, 1928800
8, 209558, 1928600
8, 227026, 1930400
8, 245950, 1940800
8, 266452, 1791900
8, 288662, 1783600
8, 312724, 1898600
8, 338792, 2537300
8, 367032, 3403300
8, 397626, 3577200
8, 430771, 3620900
8, 466678, 3688200
8, 505579, 3685800
8, 547722, 3625500
8, 593378, 3636500
8, 642840, 3646300
8, 696424, 3767200
8, 754476, 3633100
8, 817366, 3645300
8, 885498, 3639600
8, 959310, 3782300
8, 1039274, 4002300
8, 1125904, 3909900
8, 1219755, 3761000
8, 1321429, 3724500
8, 1431578, 3666900
8, 1550909, 3769600
8, 1680186, 3675000
8, 1820240, 3885800
8, 1971968, 3888400
8, 2136344, 4029100
8, 2314421, 3891600
8, 2507342, 4534500
8, 2716344, 5863300
8, 2942768, 6169000
8, 3188065, 6749500
8, 3453810, 5862900
8, 3741706, 6439700
8, 4053600, 6536200
8, 4391492, 6568100
8, 4757550, 7663300
8, 5154120, 6972300
8, 5583747, 8699300
8, 6049186, 7546300
8, 6553423, 9191000
8, 7099690, 10889300
8, 7691492, 10339700
8, 8332625, 9703000
8, 9027200, 10132300
8, 9779671, 10917800
8, 10594866, 9062900
8, 11478012, 9888300
8, 12434774, 10515800
8, 13471288, 11591000
8, 14594201, 12701800
8, 15810716, 9115500
8, 17128635, 10284600
8, 18556410, 10973600
8, 20103199, 11863300
8, 21778923, 15905200
8, 23594328, 14542800
8, 25561058, 15729100
8, 27691727, 18493900
9, 10000, 1504100
9, 10833, 1526900
9, 11736, 1690700
9, 12714, 1781900
9, 13774, 1717800
9, 14922, 1781200
9, 16166, 1712000
9, 17514, 1714000
9, 18974, 1713700
9, 20556, 1714000
9, 22269, 1715100
9, 24125, 1959100
9, 26136, 1852100
9, 28315, 1725800
9, 30675, 1730900
9, 33232, 1729600
9, 36003, 1731100
9, 39004, 1719200
9, 42255, 1727700
9, 45777, 1746300
9, 49593, 1872800
9, 53727, 1900200
9, 58205, 1873900
9, 63057, 1878600
9, 68313, 1874300
9, 74008, 1873800
9, 80177, 1874400
9, 86860, 1873500
9, 94100, 1871900
9, 101944, 1878800
9, 110442, 1968100
9, 119648, 1875300
9, 129622, 1880100
9, 140426, 1879300
9, 152132, 1882900
9, 164813, 1886800
9, 178551, 1891300
9, 193434, 1889000
9, 209558, 2095000
9, 227026, 1888900
9, 245950, 1880100
9, 266452, 1889300
9, 288662, 1894900
9, 312724, 2604300
9, 338792, 4943800
9, 367032, 6011800
9, 397626, 5354800
9, 430771, 4976300
9, 466678, 4459700
9, 505579, 4386700
9, 547722, 4348400
9, 593378, 4394700
9, 642840, 4812100
9, 696424, 4199000
9, 754476, 3964200
9, 817366, 4177500
9, 885498, 4816600
9, 959310, 4634000
9, 1039274, 4359500
9, 1125904, 4396900
9, 1219755, 4408900
9, 1321429, 4396200
9, 1431578, 4374700
9, 1550909, 4508900
9, 1680186, 4399500
9, 1820240, 4520600
9, 1971968, 4800000
9, 2136344, 4867000
9, 2314421, 4686300
9, 2507342, 5076300
9, 2716344, 5918300
9, 2942768, 5494700
9, 3188065, 5491300
9, 3453810, 5146600
9, 3741706, 5937200
9, 4053600, 6328800
9, 4391492, 6689600
9, 4757550, 7420000
9, 5154120, 7079600
9, 5583747, 8187800
9, 6049186, 7535400
9, 6553423, 8432700
9, 7099690, 10670200
9, 7691492, 10516600
9, 8332625, 10874900
9, 9027200, 10439600
9, 9779671, 11427200
9, 10594866, 9427400
9, 11478012, 10041700
9, 12434774, 11137100
9, 13471288, 12180000
9, 14594201, 13075100
9, 15810716, 9259600
9, 17128635, 10363600
9, 18556410, 11098800
9, 20103199, 12047000
9, 21778923, 13175800
9, 23594328, 16559800
9, 25561058, 16692400
9, 27691727, 18690200
10, 10000, 1525900
10, 10833, 1468000
10, 11736, 1386100
10, 12714, 1541300
10, 13774, 1601600
10, 14922, 1621100
10, 16166, 1631500
10, 17514, 1642600
10, 18974, 1645900
10, 20556, 1632700
10, 22269, 1649400
10, 24125, 1641100
10, 26136, 1670400
10, 28315, 1667600
10, 30675, 1636100
10, 33232, 1621500
10, 36003, 1623700
10, 39004, 1623600
10, 42255, 1618500
10, 45777, 1623000
10, 49593, 1622600
10, 53727, 1624100
10, 58205, 1624600
10, 63057, 1646800
10, 68313, 1814900
10, 74008, 1790300
10, 80177, 1786100
10, 86860, 1785400
10, 94100, 1783800
10, 101944, 1786800
10, 110442, 1785100
10, 119648, 1784100
10, 129622, 1912600
10, 140426, 1823200
10, 152132, 1790900
10, 164813, 1791700
10, 178551, 1793700
10, 193434, 1794500
10, 209558, 1794100
10, 227026, 1797500
10, 245950, 1786700
10, 266452, 1866200
10, 288662, 1800400
10, 312724, 2822100
10, 338792, 4988400
10, 367032, 5808400
10, 397626, 5426500
10, 430771, 3671700
10, 466678, 3766500
10, 505579, 3799700
10, 547722, 3819200
10, 593378, 3766500
10, 642840, 3766900
10, 696424, 3879200
10, 754476, 3770000
10, 817366, 3765900
10, 885498, 3770300
10, 959310, 4139200
10, 1039274, 4923400
10, 1125904, 4155800
10, 1219755, 4395900
10, 1321429, 4036900
10, 1431578, 3896800
10, 1550909, 4577100
10, 1680186, 4493000
10, 1820240, 4634300
10, 1971968, 4919400
10, 2136344, 4982800
10, 2314421, 4784900
10, 2507342, 5035500
10, 2716344, 5364900
10, 2942768, 5628700
10, 3188065, 5609800
10, 3453810, 5041300
10, 3741706, 5760200
10, 4053600, 7504200
10, 4391492, 7107000
10, 4757550, 7600500
10, 5154120, 9559300
10, 5583747, 10832600
10, 6049186, 9058100
10, 6553423, 10118700
10, 7099690, 13255500
10, 7691492, 10983100
10, 8332625, 10624900
10, 9027200, 12126500
10, 9779671, 11915900
10, 10594866, 10993800
10, 11478012, 11260900
10, 12434774, 12195400
10, 13471288, 13374900
10, 14594201, 14436300
10, 15810716, 10624000
10, 17128635, 10982800
10, 18556410, 14357800
10, 20103199, 14863200
10, 21778923, 14817300
10, 23594328, 15744500
10, 25561058, 18417800
10, 27691727, 18787700
11, 10000, 1521700
11, 10833, 1471500
11, 11736, 1452500
11, 12714, 1436700
11, 13774, 2009700
11, 14922, 1999900
11, 16166, 1650000
11, 17514, 1630800
11, 18974, 1630800
11, 20556, 1816800
11, 22269, 1632900
11, 24125, 1893900
11, 26136, 1919600
11, 28315, 1935100
11, 30675, 1780100
11, 33232, 1810500
11, 36003, 1795100
11, 39004, 2063300
11, 42255, 1793200
11, 45777, 1794700
11, 49593, 1989000
11, 53727, 2105900
11, 58205, 1653600
11, 63057, 1631800
11, 68313, 1633900
11, 74008, 1858500
11, 80177, 1635000
11, 86860, 1633700
11, 94100, 1633300
11, 101944, 2030900
11, 110442, 1998000
11, 119648, 1863800
11, 129622, 1799200
11, 140426, 2052900
11, 152132, 1644900
11, 164813, 1644000
11, 178551, 1641800
11, 193434, 1646100
11, 209558, 2200900
11, 227026, 2884700
11, 245950, 1841300
11, 266452, 2385900
11, 288662, 1823300
11, 312724, 2066200
11, 338792, 4674800
11, 367032, 3960500
11, 397626, 5244400
11, 430771, 4715400
11, 466678, 4145500
11, 505579, 4804800
11, 547722, 4647300
11, 593378, 4095000
11, 642840, 4543800
11, 696424, 4350900
11, 754476, 4285300
11, 817366, 4382500
11, 885498, 4765500
11, 959310, 4659800
11, 1039274, 4366100
11, 1125904, 4536800
11, 1219755, 4463300
11, 1321429, 4496400
11, 1431578, 4463400
11, 1550909, 4838600
11, 1680186, 4660200
11, 1820240, 4567800
11, 1971968, 4741900
11, 2136344, 5727500
11, 2314421, 4604500
11, 2507342, 4746200
11, 2716344, 6873100
11, 2942768, 6035200
11, 3188065, 5500200
11, 3453810, 9082500
11, 3741706, 5824700
11, 4053600, 8585700
11, 4391492, 6361100
11, 4757550, 9076600
11, 5154120, 8902400
11, 5583747, 13010600
11, 6049186, 9734700
11, 6553423, 9476500
11, 7099690, 14461000
11, 7691492, 13837800
11, 8332625, 16784100
11, 9027200, 18874700
11, 9779671, 17642000
11, 10594866, 14157900
11, 11478012, 12856900
11, 12434774, 13261000
11, 13471288, 16112300
11, 14594201, 16667900
11, 15810716, 10977000
11, 17128635, 11925700
11, 18556410, 13006300
11, 20103199, 14391300
11, 21778923, 15649100
11, 23594328, 22569300
11, 25561058, 18834800
11, 27691727, 21357400
12, 10000, 1308300
12, 10833, 1300900
12, 11736, 1235700
12, 12714, 1291100
12, 13774, 1814200
12, 14922, 1801200
12, 16166, 1810000
12, 17514, 1800900
12, 18974, 1798700
12, 20556, 1798900
12, 22269, 1807100
12, 24125, 1821100
12, 26136, 1830900
12, 28315, 1816000
12, 30675, 1829600
12, 33232, 1800200
12, 36003, 1806300
12, 39004, 1803100
12, 42255, 1805400
12, 45777, 1800200
12, 49593, 2263200
12, 53727, 1900700
12, 58205, 1893700
12, 63057, 1814800
12, 68313, 1802000
12, 74008, 1801500
12, 80177, 1810500
12, 86860, 1801500
12, 94100, 1799100
12, 101944, 1836000
12, 110442, 1903400
12, 119648, 1870700
12, 129622, 1809200
12, 140426, 1805700
12, 152132, 1865500
12, 164813, 1813200
12, 178551, 1809600
12, 193434, 1810900
12, 209558, 2265300
12, 227026, 1862800
12, 245950, 1895000
12, 266452, 1852000
12, 288662, 1992400
12, 312724, 1795300
12, 338792, 2776100
12, 367032, 3789300
12, 397626, 4353100
12, 430771, 4104100
12, 466678, 4383200
12, 505579, 4028200
12, 547722, 4168800
12, 593378, 4341900
12, 642840, 4321500
12, 696424, 4341000
12, 754476, 4280900
12, 817366, 4362700
12, 885498, 4295900
12, 959310, 4272700
12, 1039274, 4299400
12, 1125904, 4288500
12, 1219755, 4422900
12, 1321429, 4539100
12, 1431578, 4487700
12, 1550909, 4402200
12, 1680186, 4442700
12, 1820240, 4547500
12, 1971968, 4761900
12, 2136344, 4834500
12, 2314421, 6966200
12, 2507342, 5407200
12, 2716344, 5711200
12, 2942768, 7350000
12, 3188065, 6107100
12, 3453810, 6746000
12, 3741706, 13557200
12, 4053600, 15934700
12, 4391492, 12346700
12, 4757550, 11465100
12, 5154120, 13249100
12, 5583747, 12272700
12, 6049186, 13759700
12, 6553423, 11549400
12, 7099690, 11307900
12, 7691492, 9823900
12, 8332625, 10683400
12, 9027200, 11266900
12, 9779671, 12830200
12, 10594866, 11784800
12, 11478012, 12603900
12, 12434774, 11464900
12, 13471288, 13520900
12, 14594201, 14318300
12, 15810716, 11689200
12, 17128635, 11990600
12, 18556410, 12816100
12, 20103199, 13678300
12, 21778923, 15377800
12, 23594328, 15374400
12, 25561058, 17362300
12, 27691727, 18498800
13, 10000, 1131800
13, 10833, 1125900
13, 11736, 1136500
13, 12714, 1274700
13, 13774, 1810700
13, 14922, 1798200
13, 16166, 1799000
13, 17514, 1800000
13, 18974, 1800400
13, 20556, 1800400
13, 22269, 1800600
13, 24125, 1797100
13, 26136, 1831800
13, 28315, 1790500
13, 30675, 1795900
13, 33232, 1812800
13, 36003, 1803500
13, 39004, 1802900
13, 42255, 1802200
13, 45777, 1801300
13, 49593, 1856500
13, 53727, 1803900
13, 58205, 1801400
13, 63057, 1800200
13, 68313, 1803600
13, 74008, 1809700
